315	  3.4374  3.01907 0.523189	-0.843146 -0.360448 -0.944335  0.108137 -0.365138  0.172273 -0.559957  0.791802 -0.721849  0.909408
319	  3.27528 -0.542323   1.27383	-0.964424  0.242944  0.598827 -0.235542 -0.715353  0.159202  0.696964  -0.32369 -0.978992  0.365484
398	  2.57936 -0.968026  0.285402	-0.831256  0.884638 -0.658704  0.416883  -0.97504  0.587585  0.682639  0.882647  0.299235 -0.713947
448	  3.31187 0.0441058  0.509168	 0.851063 -0.435679 -0.809644  -0.65209  -0.29962   0.71618 -0.402194  -0.71381  0.632019 -0.394802
463	 3.32326 -2.00861  1.91741	  0.555612 -0.0635031  -0.323061   0.546593   -0.80524   0.271691   0.951359  -0.810283  -0.756589  0.0700127
469	  2.74873 -0.716965   1.42025	-0.0936731   -0.83534   0.944794   0.955683  -0.127341  -0.466801   -0.79611   0.778958   0.193467   -0.89758
532	 3.26609 -2.16168 0.933211	-0.849612  0.374344  0.802779   0.84319  0.718721  0.747208  0.211618 -0.477605  0.935741 -0.463259
534	-3.80765  7.04176 0.873219	 0.282838  0.387939 -0.257415 -0.963266 -0.129583 -0.107027  0.411077 -0.326804 -0.263838  0.129798
557	-4.48658  8.57295 0.337971	   0.755728    0.199961     0.50926   -0.314099   -0.709067   -0.204749   -0.964807    0.602088    -0.17431 -0.00431347
573	    2.819 -0.092952   1.38629	 0.893951 -0.240427  0.252159 -0.459052 -0.280533 0.0532347  -0.67123 -0.990219 -0.309295  0.608814
639	 2.88111 -3.49163 0.379136	 -0.779996   0.813062  -0.357626  -0.359384   0.784124   0.647352 -0.0206546  -0.820658  0.0840378  -0.670606
663	-4.29838  7.84902 0.369742	 0.941584 -0.536698  0.905238 -0.124844  -0.23937  0.197449  0.344587  -0.82061  -0.39905 -0.548589
664	 3.19286 -2.75944 0.575025	-0.460469 -0.897424  0.301542  0.897874 -0.258667 -0.357734 -0.390877  0.389051 -0.177514  0.350839
815	 3.03724 -1.12603   1.7327	 0.101442 -0.220784  0.970955 -0.306813  0.708938  0.611461 -0.380323 -0.615484  0.794105  0.882025
821	 2.83923 -2.80357 0.616839	 0.397959  0.311063 -0.637894 -0.933105  0.925535 -0.174256  0.488085 -0.817715 -0.415788  0.428571
867	 3.03322 0.346948 0.498628	  0.998324   0.105745  0.0862737   0.594672  -0.449394 -0.0394911    -0.7548  -0.387831   0.649842 -0.0564423
909	-3.91455    6.979 0.957374	-0.308187 -0.691931 -0.222562 -0.426025  0.071906  0.035627 -0.357226  0.176206 -0.405154 -0.163971
910	 3.08193  2.77722 0.977278	  -0.931117     0.63372    0.456095 -0.00985324    0.642471    0.472266   0.0661508    0.592692     0.77206    0.363984
963	 3.42245 0.422215  0.80266	-0.0250311   -0.80992  -0.385503   0.413624  -0.890219    0.26532   0.938122  -0.916241  -0.188038   0.485644
971	  3.31705 -0.214581  0.707381	   0.683682 -0.00590533    0.276129   -0.692478    0.992478  -0.0830001    0.349253    0.969964    0.785632   -0.163421
304	  2.362  3.6758 1.78242	 0.510067 -0.563739 -0.407935 -0.382448  0.990447  -0.20944  0.699701   0.53523 -0.538621  -0.42421
327	 3.82576 -3.02454 0.568292	-0.335786 -0.976615 -0.252671  0.866443  0.314528  0.542723 -0.427168  0.693954 -0.337934  0.783143
882	 3.57293 -1.42646 0.790538	-0.460616  0.960591 -0.609741  0.583099  0.471618  -0.21904 -0.934873 -0.799917  -0.56627  0.618537
903	 3.57921 -3.69702 0.864657	  0.803224   0.547991   0.978295   0.786134 -0.0112064  -0.710838   0.217488  0.0670888   -0.89949 0.00686336
42	 3.98758 0.466082  1.30114	 0.0300982  -0.774704   -0.02038  0.0206981  -0.903001   0.628703  -0.230683   0.275313 -0.0957552  -0.712036
53	 3.15688  3.98482 0.685872	 0.778687  0.293424 -0.317035 -0.899664  0.533402   0.60666  0.397426  0.363843  0.808374 -0.374121
158	2.93631 3.34413 1.55194	 0.488299  0.432182  0.321931 -0.322143 -0.115444 -0.402603 -0.770812  0.189775  0.966994 -0.605677
286	 3.97708 -1.91975  1.30246	-0.760072 -0.486215 -0.436706 -0.224026  0.050745   0.34627  0.881768 -0.887554 -0.954168  0.720592
353	3.88877 1.46162 1.06931	  -0.53821  -0.241297   0.966817  -0.299916  -0.308494   0.319435 -0.0608006  -0.557971  -0.426072   0.118989
709	 4.08269 -1.70583 0.543587	 0.937153 -0.879094 -0.981195 -0.979103  0.494458  0.812171  0.773809  0.502087  0.177656 -0.485632
928	 3.87958  1.34835 0.823002	-0.160221  0.886654 -0.824488 -0.898695 -0.269928 -0.576077 -0.690181 -0.360302 -0.457166  0.310668
89	 3.41941  4.46982 0.139792	 0.576463 -0.646687 -0.349646 -0.331968  0.275812 -0.635994 -0.512945 -0.950849 -0.723773 -0.164673
430	-4.1323 8.74045 1.22553	-0.018653  0.522761 -0.786063 -0.801091   0.24213 -0.268059  0.268841 -0.165368 -0.123296  0.986404
581	   3.99919    3.46294 0.00856184	-0.682051 -0.490977 -0.294158  0.970024 -0.958249 -0.130992 -0.135839 -0.769444  0.882317 -0.136955
629	 4.22511 -2.03119  1.30002	-0.427359  0.775921  0.652124 -0.909509  0.958261 -0.279309  0.999391 -0.668829  0.181551 -0.796148
885	 4.26679 -2.48249  1.77357	  0.860286  -0.660656  -0.115345 -0.0372115   0.551696   0.655959   0.709564   0.829646   0.619264 -0.0252347
84	 4.43301 -2.67075  1.43352	-0.429702  0.105475   0.35051  0.915419  0.248119  0.275612 -0.134254 -0.982863  0.992083 -0.272545
446	 4.50645 -4.52579  1.64778	   0.525824   -0.750104     0.58581    0.915839   -0.992607    0.170148    0.987469    0.471293    0.532874 -0.00330192
731	 4.44809 -4.57262 0.290308	-0.315732  0.371601  0.340217 -0.853689 -0.642385   0.94112  0.753138  0.795748  0.562694 -0.821316
886	4.21812 2.02275 1.29008	-0.362087 -0.842118 -0.468483 0.0544382  0.335238  0.985881  0.903623  0.868435 -0.725138 -0.841041
905	3.34373 3.01689 1.73307	 -0.96694  0.123211  0.476778 -0.382044  0.674013  0.280002 -0.834053  0.652308 0.0661361   0.15474
35	 4.74978 -4.33455 0.578071	 0.104633  0.839182  0.371973  0.619571  0.395696 -0.376099  0.291778  -0.98799 0.0659196  0.687819
160	-3.19029  8.53352  1.74427	-0.00144476    0.348258     0.14547   -0.666326    0.566827   -0.366232    0.765857   -0.111242    0.311625   -0.349588
259	 4.53161 -1.58584 0.728251	 0.193008  0.666363 0.0927851  0.475111 -0.423348 0.0427716  -0.72605  0.435016 -0.882414 -0.588014
290	  4.45328 -0.478141   1.09233	-0.672914  0.829044 -0.769119  -0.49239 -0.674706  0.514999 -0.895023 -0.781311  0.580249 -0.971832
681	  4.55535 -0.772216  0.728993	-0.274985  0.572889  0.186375  0.444509 -0.758508  0.172914 -0.800205  0.427282 -0.126281 -0.855589
804	 4.30754  2.51058 0.644809	-0.795487 -0.720086 -0.686969 -0.575654  0.538002  0.703765 -0.111635  0.464928  -0.56808  0.136501
59	 4.72169 -2.81547 0.543358	 -0.912169  -0.952274  -0.989848 -0.0254917  -0.414229   0.416525   0.640292  0.0148191 -0.0650582  -0.843484
267	-3.65956  9.00747   1.4955	-0.172969 -0.931947  0.599833 0.0400231 -0.112678 -0.119083  0.868957  0.994903 -0.471001 -0.800306
325	 4.49582  2.06211 0.574544	-0.204606 -0.293611 -0.620574  0.119343  0.210311 -0.342854  -0.26259 -0.476689 -0.585566 -0.981845
343	 4.38039  4.08102 0.294425	-0.0194843  -0.958109  -0.362872  -0.836531  -0.210987 -0.0851599   0.281379  -0.904037   0.576295  -0.434178
603	3.49212 4.14021 1.39018	  0.99532  0.590263  0.711488  0.269044 -0.808145  0.399902 -0.867165  0.794583 -0.559657  0.663432
697	 4.67755 -1.89943 0.833588	 0.171102 -0.768509 -0.490057  0.945664  0.498485 -0.759256 -0.273491 -0.145119 -0.192172 -0.816709
837	4.55101 1.40603 1.94837	-0.096301  -0.22972 -0.509116 -0.342164  -0.79133  0.175313 -0.456338 -0.375722 -0.831941 -0.453364
54	 5.03187 -3.66817  1.19013	-0.621873  0.182221 -0.893121 -0.797092  -0.68545 -0.511703 -0.727659  0.178237 -0.883895  0.779106
316	 4.81804 -1.26337  1.35241	 -0.603834  -0.738571  -0.941274  -0.496732  -0.467398 -0.0419701  -0.382965  -0.167471  -0.291014  -0.686677
588	   4.8765 -0.196983  0.185445	-0.248526 0.0802202 -0.411392 -0.617169  0.572425  0.607324 -0.572037   0.31277 -0.173838  0.117428
771	  4.78351 -0.559558  0.314322	 0.212909 -0.414764  0.782519  0.959326 -0.637233  0.865461  0.673005 -0.238837  -0.42424 -0.635409
939	 4.68773  1.42902 0.681216	-0.426205 -0.741321  0.567446  0.887447  0.205347 -0.923181 -0.730775  0.682368  0.137528  0.783253
106	  3.7386  5.36836 0.105372	-0.209368  0.978966 0.0665052 -0.121585  0.435557  0.159531 -0.183166   -0.9717  0.497884 -0.109531
115	4.99659  1.2904 1.56307	 -0.713552  -0.760832   0.452289   0.493271 -0.0586519  -0.576791   0.926184  -0.470895  -0.468363   0.451542
396	4.77838  2.5134 1.69868	 0.246289 -0.734244  0.857687  0.711649 -0.396586 -0.335372 -0.788246 -0.406796  0.361242  0.623127
627	3.14896 5.16699 1.63482	0.0685669  0.908901  -0.62709 -0.539141 -0.795539  0.340603 -0.816152 0.0334333  0.288366  0.618877
846	  4.8291  3.04172 0.170547	  0.462907   0.292218   0.401816  -0.864825  -0.924028 -0.0529982  -0.704459  -0.271302  -0.372097   0.223167
45	 5.30677  -3.0231 0.143968	 -0.561728 -0.0448976   0.899641 -0.0676628   0.768636   0.934554  -0.632469  -0.083922   0.560448   0.532895
120	5.12331 2.22871 1.32239	-0.976509  0.160097  0.687787 -0.546377  0.630587  0.577181 -0.664703  0.282376 -0.906305  0.312197
170	  4.92073   3.41357 0.0683292	 0.130379 -0.347084  0.229718  0.134605  0.786518 -0.196228 -0.872535  0.736948  0.437662  0.714286
571	 5.35721 -3.21332  1.85245	 0.801076  0.787821  0.290315   0.63747  0.280045 -0.695697  0.927979 -0.375611  0.535947 -0.284564
646	  5.20944 -0.450477   0.34921	-0.336279  0.631708  0.785692  0.782272  0.374045 -0.721866 -0.334157  0.814903  0.278231  0.493775
678	1.91746  6.5339 1.60722	-0.797586 -0.908234 -0.373983 -0.405675 0.0238745 -0.960727 -0.913834 -0.135361  0.266446 -0.333111
935	 5.27962 -4.09399  0.25642	 -0.719019  -0.916792   0.246538   0.963125  -0.633256   0.512292   0.306858   0.825865  -0.760669 -0.0481229
3	 5.36379 0.629315  1.05909	-0.199543  0.783059 -0.433371 -0.295083  0.615449  0.838053 -0.860489  0.898654 0.0519907 -0.827888
206	 5.46307 -1.61229  1.90982	 0.707552 0.0465425  0.643557  0.921335 -0.760497 -0.668131   0.71857  -0.23866   -0.9401  0.714319
920	 5.15952  2.94271 0.704568	  -0.9033  0.696812   -0.3423 -0.349221 -0.425908 -0.177421  0.820038 -0.845958  0.999984  -0.53974
134	4.48733 4.23153 1.53448	-0.320536  0.102604  0.432494  0.855246  0.693223 -0.335636  0.925274  0.769087  0.588494 -0.809611
174	 5.56119 -2.75351  1.04913	 0.686459   0.12783  0.879583  0.152096 0.0269817 -0.478074 0.0907115 -0.573812 -0.495895 -0.935992
509	 5.63281 -3.93941 0.721789	 0.305684 -0.907316 -0.316612  0.692226  0.810072  0.842731 -0.436599  -0.33115 -0.318227  0.931486
533	  5.53203 -0.669519   1.46375	 -0.689763  -0.197455   0.600062  -0.265944  -0.730354   -0.73325   0.596232  -0.258049   0.675264 -0.0269231
898	 5.36043  1.21899 0.132979	 0.813511 -0.610904  0.266864 0.0363978 0.0707968 -0.301128  0.532009 -0.522292 -0.116626  0.448443
947	1.88158 6.99188 1.44486	 -0.33514 -0.939474  0.823421 -0.569482 -0.531915  0.907633  0.627697 -0.748802 -0.860526  0.724962
140	5.15798 3.82604 1.23644	-0.484123 -0.101959  0.631811  0.100988  0.821452 -0.758332  0.377152 -0.607818 -0.358456  0.887305
892	   5.65819 -0.0470088    1.83284	  0.314044  -0.894541  -0.715906   0.712615   -0.72064   0.685969  -0.680273   0.160772   0.851594 -0.0349736
373	  5.96291  -3.52112 0.0597966	 -0.435928   0.828931 -0.0142737  -0.339049    0.42988   0.542055 -0.0487353   0.727505  -0.320059  -0.841002
717	4.67051 4.75785 1.36379	 0.973209  0.656893 -0.909723 -0.257887 -0.357633 -0.704345 -0.648674   0.72541 -0.382137  0.659432
897	 2.0275  7.3713 1.28725	 0.236569  0.858017  0.978294  0.576099  0.139594  -0.83104 -0.119346 -0.209869 -0.884639  0.261229
911	5.76056 3.64074 1.11603	-0.982471 -0.385862 -0.778247  0.712827 -0.926006 -0.086434 -0.979104 -0.148568  0.487541 0.0928016
49	5.82004 2.81206 1.84292	 -0.689327  -0.414222   0.764408  -0.267944   0.798863   0.495275 -0.0483887  -0.454026   0.893281  -0.755348
157	  4.24101   6.31578 0.0623874	0.00991201   0.131362   0.639576   0.485604   -0.73967  -0.962024   0.252202   0.606869  -0.722665   0.500674
403	  6.0908 -1.65069 0.412395	 0.190165  0.666708 -0.509278  -0.55267 -0.599717  0.492793  0.990549  0.681135 -0.994149 -0.586974
866	5.86092 3.19184 1.44581	-0.537161 -0.104235  0.767242 -0.609602  0.661625  -0.24364 -0.144066  0.391348 -0.441663  0.917017
926	 5.85588  2.64968 0.309521	 -0.751589  -0.791486   0.909627  -0.881089 0.00084877  -0.543338  -0.396211  -0.730343  0.0485721   0.563291
75	 6.08459  3.03764 0.743037	-0.649174 -0.910541  0.919433  0.550115 -0.774071   0.72253 -0.585487  0.988392 0.0722291  0.335817
276	   6.14725    2.16281 0.00817067	  0.531855  -0.683572  0.0752114 -0.0770754   0.254499 -0.0478764   0.292591  -0.635768  -0.449296    0.73695
768	 6.23221 -1.08702 0.920273	0.0649189 -0.179069  0.213072  0.375913 -0.723676  0.258259 -0.208918   0.43046  0.730665  0.656339
868	 4.16592  6.54864 0.917818	  0.664433  -0.385111    -0.8638 -0.0188704  -0.655458  -0.400961   0.876895  -0.888216 -0.0105632   0.538519
82	5.97513 3.47171 1.70056	  0.925102 -0.0496722  -0.230982  -0.283529   0.861709   0.833702  -0.793513   0.801793   0.751209  -0.616456
161	4.76532 5.40592 1.67636	   0.453149    0.935137 -0.00940692   -0.434331   -0.399451   -0.794634   -0.422087   -0.299585   0.0521224    0.621582
224	 6.54309 -3.27245  1.05914	 0.935452 -0.559892 -0.752325  0.441175  0.377085 -0.415874   0.38997  0.463914  0.125731 -0.119687
456	6.36047 1.46179  1.2732	 0.199062 -0.585708  0.540179 -0.504498 -0.350252  0.643875 -0.537669 -0.699898 -0.801634 -0.915805
217	 6.66972 -2.23591  1.81379	-0.380078  0.307574 -0.981295  0.219472  0.211274 -0.992276  0.662646 0.0984751 0.0529006 -0.754404
340	6.49186 2.19746 1.84625	 0.427898 -0.388001 -0.687436 -0.101055  0.798478 -0.135643 -0.687554 -0.449847  0.534066  -0.36603
449	4.46092 6.19064 1.84655	-0.0107875  -0.383813   0.818915  -0.508941 -0.0715201  -0.545878    0.53333 -0.0153535  -0.329715  -0.215624
518	 6.70317 -3.09775  1.42549	-0.950739 -0.958014  0.271929  0.861333   0.39595 -0.565019 -0.727786  0.599732 -0.391106  0.123207
628	 4.05957  6.97425 0.656726	 -0.68746  -0.15134  0.168139 -0.370447  -0.20573  0.875944   0.60202 -0.388255   0.49264  0.831591
668	6.32002 3.05715 1.55647	-0.566585  0.812114 -0.780023 -0.429643 -0.499277 -0.173557   0.15871 -0.497373 -0.879109 -0.548088
817	 6.33281  2.97792 0.952312	 -0.274231   0.523743   0.819922   0.592757   0.627347 -0.0786369  -0.628028   0.598301    0.61455   -0.91909
0	   6.723 -1.92959   1.1056	   0.59688   0.823295  -0.604897  -0.329554   0.536459  -0.444451    0.10794 -0.0452059   0.257742  -0.270431
180	 3.0818 7.71021  1.6309	-0.149279  -0.52725  -0.69325 -0.701603  0.118669 -0.999189 -0.124666 -0.152447 -0.161619 -0.242068
190	 2.95825  7.84435 0.217849	  0.380134   0.690649 -0.0789292   0.792111   0.488414   0.516982  0.0600868  -0.869873   0.368619   -0.49211
324	 2.8195 7.80409 1.15284	0.0841597  0.359045  -0.71088 -0.429574  0.614228 0.0257161  0.422177 0.0942372  0.284679  0.363596
521	5.61209 5.46676 1.17764	-0.820211 -0.330187    0.6289  0.169044 -0.231841 0.0135528 -0.390455 -0.668401 -0.830113 -0.681391
630	 6.62334  3.67347 0.471371	-0.0398604 -0.0157242  -0.345779  -0.342176   0.656443 -0.0332394   0.506484  -0.175418   0.596314  -0.699246
778	 6.66351  1.29423 0.363099	-0.130899 -0.639431 -0.791487  0.728055 -0.534387 -0.883705 -0.385223   0.30321  -0.41933 -0.709572
809	6.54038 1.89517 1.40501	 -0.25091 -0.909769 -0.957132 -0.276385 -0.538913  -0.19373  0.834641  0.788711 -0.242036 -0.217299
822	 1.48673  8.68035 0.380154	   0.74008  -0.224017   0.870749  -0.312672   0.283843  -0.832931   0.715486 0.00146544  -0.302383    0.20907
951	6.57976 3.58929 0.64054	   0.17166  -0.836515  -0.121397   0.386527   0.220197 0.00337672  -0.998224      0.479  -0.172198  -0.665477
61	5.04801 5.54831 1.96778	 0.157225  0.472924  0.487454  0.845144 -0.807192  0.575285   0.89287 -0.797039 -0.450207 -0.521358
130	4.74707 6.91961 1.61083	 0.785443  0.260849   0.01511  0.994105  0.497101 -0.288984   0.96396 -0.910018 -0.472767 -0.530971
185	  6.96286 -0.416495   1.79092	0.0807773 -0.583649 -0.526938  0.331644 -0.266434   0.87263 -0.659558  0.891217 -0.216417 -0.144001
239	2.68395 8.09107 1.03047	-0.433357 -0.898067 -0.796529  0.180707  0.604524  0.159357  0.224304  0.264031  0.183293 -0.571254
244	6.77115 3.34463 1.00601	0.0431653 -0.895202  0.513693  0.624011 -0.858383  0.717789 -0.366397  0.305536  0.155797  0.253145
310	4.38835 6.94327 1.83165	 0.589489  0.178854 -0.651341 -0.814686  0.653497 -0.212735 -0.855611 -0.342811  0.796955 -0.619376
357	  6.6051  5.37811 0.114974	 0.367889 -0.232975  0.484243  0.430981  0.551726 -0.108414  0.324477  0.729628  0.439443  -0.23825
390	 6.82214  3.36115 0.176363	 0.321336 0.0155724  0.254602  -0.56322  0.335345   0.86228  0.298069  0.159584 -0.579669   0.43009
442	 6.97877 -2.04016 0.120493	-0.192771  0.606247 -0.693634 -0.378346  0.571451 -0.571722 -0.311828 -0.331648  -0.65471  0.143678
512	6.75001 1.35918 1.70563	-0.634193 0.0610135  0.746433  -0.34739  0.580688 -0.910602 -0.255151  0.208403 0.0479094 -0.447927
704	4.31167 7.18066 1.13606	-0.381805  0.123618  0.381841  -0.17697 -0.510319   0.82752  0.555061 -0.942775 -0.503485  0.669169
994	 6.89316 -2.82533  1.66846	 -0.345534 -0.0621218  -0.969415  -0.540039  -0.308712   0.448221  -0.232275    0.48345   -0.18034  -0.289997
15	4.85233  6.6615 1.70171	   0.746543    0.662075    0.958868    0.487622    0.806733    0.967191    0.333761 -0.00548297   -0.672064    0.660024
79	6.97812 3.68201 1.13662	-0.227403 -0.719324 -0.146891  -0.79322  0.200811  0.935388 -0.781533  0.738179 -0.681351  0.605207
99	   7.208 -3.22818  1.89733	-0.507049 -0.610105 -0.744515 -0.797753  0.169996 -0.879082 -0.834846 -0.715421  0.538149  0.979083
401	 6.93379  2.60905 0.527495	0.00207019   0.543219   0.280851  -0.486941  -0.577524   0.189369   0.647174   0.824618  -0.911852  -0.581235
487	4.77805 7.13055 1.60491	-0.831057  0.991676 -0.717482 -0.914122 0.0256946  0.635679  -0.34344 -0.901112  0.335089   -0.1979
605	 6.99897  2.56464 0.501652	  0.921483   0.479119  -0.389221   0.336127   0.177424  -0.393901 -0.0736098  -0.111088   0.875143   0.118245
87	 7.12224 0.988336 0.152174	 0.713652  0.819024 -0.226661  0.912222 -0.651729 -0.624614 -0.505664 -0.279671   0.83479   0.25576
418	 7.19241 0.814632 0.230646	 -0.920895 -0.0143145   0.299817  -0.641617   0.896507   0.764454   0.970399  -0.759259  -0.629835    0.61629
440	3.56863 8.14548 1.93749	-0.878088 -0.933482 0.0969003  0.917011 -0.544494  0.419336  0.728103  -0.19381  0.399848  -0.55173
542	0.529842  9.82219  1.14679	 -0.699816   0.202288  0.0652163  -0.421103 -0.0936326  0.0222374  -0.859195  -0.386759   0.515837  -0.179949
569	  3.1807  8.36757 0.988896	0.0139885 -0.709491  0.344344  0.231644 -0.212543  0.428689  0.428264 -0.548952  0.947083 -0.390259
632	  7.20846 0.0740148 0.0547865	-0.0882902   0.201696  -0.299839  -0.722891  -0.561019   0.660301   0.261384  0.0932024  -0.681875  -0.082173
803	6.86922 4.53255 1.24282	-0.759037  0.987209  0.750335 -0.560071 -0.569532  0.217455 0.0943798  0.791583  -0.27677  0.679391
823	7.13092  3.4667  1.5689	0.0508676 -0.749369 0.0661669  0.733403  0.568444 -0.535874 0.0444659   0.93055 -0.468979 -0.029999
50	 7.21616  2.50175 0.866174	 0.849079 -0.631868 -0.435432 -0.665669 -0.594046   0.25225 -0.647522 -0.746662 -0.544896  0.893849
232	  7.17613   5.78706 0.0494737	  -0.11467  -0.350817   0.404875  -0.315297  -0.899491 -0.0523909    0.82812   0.731313  -0.953354 -0.0413691
517	 4.5418 7.71521 1.46572	 -0.392342 -0.0411466  -0.824722   -0.50493   0.354429   0.129903 -0.0654435  -0.783899   0.693593  -0.470964
549	 6.57663  6.62572 0.106923	 0.758305 -0.410291  0.886595  0.913585 -0.145246  0.286242 0.0399528  0.480044  0.392593  0.750649
582	 7.42528 -0.64396   1.1914	-0.0264319  -0.806796  -0.525327   0.974384   0.165895  0.0992548  -0.452846   0.214262   0.022279   0.736593
853	 2.8584 8.76345 1.62069	-0.416059  0.864155 -0.617977 0.0149214  0.121378 -0.710813 -0.332326 -0.405625 -0.789046 -0.729104
71	6.16125 5.46778 1.88017	 0.180814  0.235164  0.527528  0.548865 -0.431421 -0.846493  0.760017 -0.654556 -0.642027 -0.280428
177	7.68395  -1.903 1.06516	 -0.717587  -0.140497  -0.501465   0.421614   0.126526   0.118498 -0.0175725  -0.599664   0.530116  -0.298198
191	 3.96442  8.15588 0.550147	 -0.886262  -0.850989  -0.887078   0.743702 -0.0206882   -0.94269  -0.300574  0.0238575  -0.795043    0.60902
214	3.24104 8.69038 1.26439	  -0.71555  -0.534099  -0.691213  -0.146918   0.189664 -0.0762202   0.764484  -0.784523 -0.0549859  -0.447619
348	  7.55405 -0.662217  0.715042	   0.85717  0.0853071   -0.75142   0.230527   0.343604  -0.290332   0.169706  -0.685386 -0.0704218  -0.999179
408	0.966407  9.88387  1.72539	-0.387869  0.735636 -0.330823 -0.898037  0.166202  0.488817 -0.995179  0.467272  0.961482 -0.854677
439	 2.96877  8.82723 0.936878	  0.21007 -0.440443 -0.771311  0.248677  0.368363  0.701957 -0.356199  0.255983  0.100825 -0.172142
564	 7.44119  1.67949 0.843032	-0.631889  -0.14868   0.24385 -0.468834 -0.120378  0.500721 -0.465912 -0.957167 -0.767775  0.978964
619	  7.62926 -0.451265   1.32946	 0.024256  0.927912   0.36761 -0.955498 -0.945418 -0.592501 -0.776592  0.316644   0.55347 -0.315855
640	 3.04335  8.70816 0.501456	 0.021228  0.748425  0.899615  0.417868  0.161471 -0.369325  0.544621 -0.254505 -0.171559 -0.225329
711	 1.17989  9.70807 0.734704	 0.111423  0.221559 -0.955967  0.916003  0.943512  0.981186 -0.963091  0.962317 -0.997917  0.531366
839	 7.71012 -2.19946 0.565236	 0.0018822  -0.219462  -0.828347  -0.864169  -0.211725  0.0753521 -0.0938888    0.27916   0.733188   0.114781
907	 3.05098   8.8276 0.475146	-0.741811 -0.931201   -0.8957  0.559219 -0.806746  -0.86264 -0.317569  0.670032 -0.244683 -0.643557
311	1.46853 9.90944 1.73739	 -0.463615   0.470062 -0.0750427   0.217714  -0.168603   0.360674   0.196063  -0.136165   0.144309  -0.993336
372	 7.78762  -2.1435 0.412123	-0.202965  0.887581 -0.019486 -0.533325  0.958634  0.614818 -0.650272 -0.993072 -0.402612   0.23255
411	 4.92194   7.8214 0.271068	 0.464326  0.927597  0.861715  0.970264  0.403908  -0.56554  0.858937 -0.298863 -0.827988 -0.041285
586	6.72617 6.31307 1.01398	 0.0187167  -0.954867   0.740344   0.218838  -0.310535    -0.1292  -0.717996  0.0859464 -0.0741768   0.739363
754	 7.8186 -1.6535 1.20034	0.0396359  0.446079 -0.307351 -0.980977  0.211523 -0.496387  0.825841  0.690852  0.306763 -0.330148
264	2.91037 9.27812 1.41155	 0.958104 -0.143936 -0.353787 -0.113578  0.220091  0.707998 -0.773275  0.904615 -0.851084  -0.82487
341	 7.75085  1.87732 0.500023	  -0.722288     0.11791     0.30695   -0.338545    0.284443   -0.383251   -0.817473   -0.673885    0.819384 -0.00643522
447	7.32235  5.0252 1.36956	 -0.364793  0.0422708  -0.943833  -0.783837   0.251046  -0.854671 -0.0592022   0.547509  -0.692115   0.615301
737	 7.89731 0.134375 0.788966	-0.355171  0.119763  0.030104   0.57974 -0.776874  0.113401 -0.858381 0.0912749  0.510062 -0.160752
162	 7.99739 0.374741  1.37284	-0.594425  0.268688 0.0260472 -0.746842  0.114005 -0.975397  0.601416 -0.740525 -0.641723  0.168242
222	 7.83553  5.06476 0.126647	  -0.663549    0.948795   -0.913171   -0.458395    0.490343   -0.710418 -0.00764436    0.520445    0.393025   -0.477797
516	 5.27131  8.11888 0.710031	  0.163052  -0.589119  -0.796219  -0.826087  -0.149007   0.619725  -0.619639 -0.0248603  -0.834804  -0.548754
579	6.91042 6.51957 1.06372	-0.836834 -0.105862 -0.811195  0.013309  0.998884  0.521594 0.0422509  0.531147  0.221418  0.268636
749	 8.05254  1.85513 0.702426	-0.633416  0.235294  0.650902 -0.701771   0.53871 0.0101142  0.731754  0.141226 -0.270936  -0.17257
20	 8.31116  3.71888 0.608244	-0.485469 0.0648819 -0.824713 -0.479006  0.754768   0.37225  -0.81252 -0.777449 -0.276798  0.153381
407	 8.10386  1.69677 0.417775	 -0.708016   0.952959  -0.912045   0.661734  -0.800893 -0.0453834   0.704121  -0.939105  -0.362943  -0.465606
427	 8.43498 0.451652  1.62039	  0.722535   0.901922   0.258614  -0.405867 -0.0975846   0.818708   0.221926  -0.723734  -0.657121   0.658118
445	7.33546 5.81053 1.57864	-0.910837 -0.275366 -0.703537 -0.837445 -0.325497  0.783999 -0.315782  0.125994 -0.480445  0.572218
740	  8.91173 -0.513577  0.852181	 0.413492  0.772475 -0.960793  0.620993 -0.112076  0.291664  0.679273 -0.457586  0.701523 -0.918115
213	 9.70709 0.644637  1.69701	  0.502878  -0.197387   -0.74945 -0.0440083 -0.0777877  -0.902722  -0.417655   0.746825    0.39853   0.143279
255	 9.34881  1.36373 0.664354	 -0.972883  -0.813268  -0.941921  -0.919315 -0.0175198    0.89152   0.181266   -0.31532  -0.139197   0.380191
550	 9.66897 0.419114 0.733033	  0.251305 -0.0969144  -0.686248   0.530083  -0.365836  -0.516823  -0.865022   0.192085 -0.0143605  -0.770673
556	 9.31732  2.38114 0.734358	 0.988399  0.996381 -0.299242  0.544166   0.93998 -0.216248  0.466553 -0.652842   0.91528  0.235605
730	8.45799 5.05548 0.88465	 0.766776  0.396829  0.840847   0.82631  0.536854 -0.223963  -0.33946 -0.491219 -0.120748  0.987415
739	  9.4411  1.77202 0.454927	  0.996431   0.160294  -0.432962 0.00158036   0.759925   0.211867  -0.878657  -0.209971  -0.208392  -0.655531
765	8.70877 3.48165  1.3821	-0.977869 -0.175112  0.562752 -0.557891 -0.397598 -0.297596   0.55069 -0.193119  0.434501  0.946034
